gid,자치구명,법정동명,등록동물수,교통량,공시지가음수,반려동물_관련시설,sum,순위
11290109,성북구,동소문동6가,0.0009291652353143249,0.45124703164703167,0.11517520117540236,0.015526829268292686,0.5828782273260411,47
11560134,영등포구,양평동,0.0,0.41495336567336566,0.16785106140513367,0.0,0.5828044270784993,48
11290114,성북구,삼선동4가,0.0012610099622122981,0.4562,0.11968346309783869,0.005175609756097561,0.5823200828161486,49
11500104,강서구,가양동,0.02404768120920646,0.42505952875952874,0.13321257004242235,0.0,0.5823197800111576,50
11560131,영등포구,양화동,0.0,0.41495336567336566,0.16689805136903674,0.0,0.5818514170424024,51
11290129,성북구,보문동7가,0.00037609069048436964,0.45242731346731346,0.12856113136171357,0.0,0.5813645355195114,52
11290120,성북구,동선동5가,0.0010065956715905188,0.45124703164703167,0.1280584300273295,0.0,0.5803120573459517,53
11290118,성북구,동선동3가,0.0015043627619374786,0.45124703164703167,0.12754539201660742,0.0,0.5802967864255766,54
11290121,성북구,안암동1가,0.0017919615252490553,0.4497189882189882,0.1277158749376584,0.0,0.5792268246818957,55
11290130,성북구,보문동1가,0.0009734111989007214,0.45242731346731346,0.12045420876602927,0.005175609756097561,0.579030543188341,56
11290122,성북구,안암동2가,0.0013937478529714876,0.4497189882189882,0.12790116018937384,0.0,0.5790138962613335,57
11650109,서초구,내곡동,0.002997664032978358,0.40876742434742436,0.1669696463153117,0.0,0.5787347346957143,58
11560119,영등포구,문래동1가,0.00011061490896599108,0.44375434973434974,0.12434529099199519,0.010351219512195121,0.578561475147506,59
11290126,성북구,보문동4가,0.0005198900721401581,0.45242731346731346,0.12041207400403146,0.005175609756097561,0.5785348872995826,60
11560122,영등포구,문래동4가,0.0010508416351769152,0.44375434973434974,0.1323300254047413,0.0,0.577135216774268,61
11290110,성북구,동소문동7가,0.0013273789075918929,0.45124703164703167,0.12426781188943128,0.0,0.5768422224440548,62
11290117,성북구,동선동2가,0.0011835795259361045,0.45124703164703167,0.1238548833412863,0.0,0.5762854945142541,63
11290115,성북구,삼선동5가,0.002267605633802817,0.4562,0.11684094277627832,0.0,0.575308548410081,64
11440106,마포구,토정동,0.0006858124355891446,0.4344385539385539,0.1397140767734701,0.0,0.5748384431476131,65
11290102,성북구,성북동1가,0.0015043627619374786,0.44963468237468235,0.12324406063509238,0.0,0.5743831057717123,66
11290136,성북구,하월곡동,0.02217828924768121,0.3863420697620697,0.1346901762533804,0.03105365853658537,0.5742641937997167,67
11290124,성북구,안암동4가,0.0005641360357265544,0.4497189882189882,0.12274788703659138,0.0,0.5730310112913062,68
11290127,성북구,보문동5가,0.0011061490896599106,0.45242731346731346,0.11909667611934302,0.0,0.5726301386763164,69
11290125,성북구,안암동5가,0.0013052559257986946,0.4497189882189882,0.12132011227420557,0.0,0.5723443564189925,70
11290104,성북구,동소문동1가,0.0007632428718653384,0.44963468237468235,0.12176695352667671,0.0,0.5721648787732244,71
11440118,마포구,당인동,0.0008074888354517348,0.4174193116193116,0.15327263076805345,0.0,0.5714994312228168,72
11650110,서초구,염곡동,0.0007521813809687393,0.40876742434742436,0.16108700046824548,0.0,0.5706066061966386,73
11560120,영등포구,문래동2가,0.0005862590175197527,0.44375434973434974,0.12613064645743288,0.0,0.5704712552093023,74
11290105,성북구,동소문동2가,0.0008185503263483339,0.4562,0.11256393607656501,0.0,0.5695824864029133,75
11290131,성북구,보문동2가,0.0014048093438680865,0.45242731346731346,0.11554527257629084,0.0,0.5693773953874725,76
11260104,중랑구,묵동,0.027001099278598423,0.348825969045969,0.14150144178335466,0.05175609756097561,0.5690846076688978,77
11200111,성동구,금호동3가,0.008008519409137754,0.4148163686763687,0.12490510016464812,0.020702439024390243,0.5684324272745448,78
11290107,성북구,동소문동4가,0.0012388869804190999,0.44963468237468235,0.11589076974410642,0.0,0.5667643390992079,79
11560117,영등포구,당산동,0.003119340432840948,0.40628040194040194,0.15634200632939754,0.0,0.5657417487026404,80
11380102,은평구,녹번동,0.025231260735142563,0.3716201617001617,0.14298222648945094,0.025878048780487804,0.565711697705243,81
11170126,용산구,용산동3가,0.00012167639986259017,0.43752625548625546,0.12790297271965928,0.0,0.5655509046057774,82
11740101,강동구,명일동,0.01696832703538303,0.40170680988680985,0.10546639583571038,0.041404878048780486,0.5655464108066838,83
11260102,중랑구,상봉동,0.02454544829955342,0.3635478771078771,0.13076183208234346,0.04658048780487805,0.565435645294652,84
11170118,용산구,원효로4가,0.002455650979045002,0.4281156156156156,0.11876779381247735,0.015526829268292686,0.5648658896754306,85
11740106,강동구,둔촌동,0.01685771212641704,0.36445416493416494,0.14197892530507172,0.041404878048780486,0.5646956804144342,86
11200115,성동구,성수동2가,0.016946204053589833,0.40421490875490873,0.10590945441628147,0.03622926829268293,0.5632998355174629,87
11290106,성북구,동소문동3가,7.743043627619374e-05,0.4562,0.10683363471341793,0.0,0.5631110651496941,88
11290108,성북구,동소문동5가,0.0004867055994503607,0.4562,0.10079151246978774,0.005175609756097561,0.5626538278253357,89
11470102,양천구,목동,0.07135767777396085,0.26994731346731343,0.11253987408031191,0.10868780487804879,0.5625326701996349,90
11560103,영등포구,영등포동2가,0.0017034695980762623,0.4385906167706167,0.12109248211205344,0.0,0.5613865684807464,91
11350103,노원구,공릉동,0.04744273445551357,0.2949123816123816,0.15692377601391466,0.06210731707317074,0.5613862091549806,92
11200103,성동구,홍익동,0.0019468223978014428,0.44280590898590894,0.11649266114164744,0.0,0.5612453925253578,93
11440125,마포구,성산동,0.029722226039161803,0.3700394271194271,0.12994183287378763,0.03105365853658537,0.560757144568962,94
11440108,마포구,대흥동,0.0062939883201648915,0.43135085239085236,0.10235606759733727,0.020702439024390243,0.5607033473327447,95
11500107,강서구,외발산동,0.0005973205084163518,0.4112544467544467,0.14806009575550352,0.0,0.5599118630183666,96
11560108,영등포구,영등포동7가,0.004148059086224665,0.4385906167706167,0.11193890208219104,0.005175609756097561,0.55985318769513,97
11440105,마포구,용강동,0.003207832360013741,0.4344385539385539,0.10628820757455167,0.015526829268292686,0.5594614231414121,98
11200101,성동구,상왕십리동,0.002278667124699416,0.44280590898590894,0.09877358835388396,0.015526829268292686,0.559384993732785,99
11440101,마포구,아현동,0.011404397114393679,0.43396433356433356,0.09135699024568184,0.020702439024390243,0.5574281599487994,100
11290137,성북구,상월곡동,0.005608175884575748,0.3863420697620697,0.14988512987305946,0.015526829268292686,0.5573622047879976,101
11170127,용산구,용산동5가,0.0021127447612504296,0.43752625548625546,0.11743230048331987,0.0,0.5570713007308258,102
11170109,용산구,청파동1가,0.004734318103744418,0.43954959574959573,0.112122190923737,0.0,0.5564061047770772,103
11740109,강동구,천호동,0.045363174166952944,0.3175695772695773,0.12031600989890305,0.07245853658536586,0.5557072979207992,104
11440111,마포구,신수동,0.0065705255925798695,0.43135085239085236,0.1021048351386421,0.015526829268292686,0.555553042390367,105
11170116,용산구,청암동,0.001449055307454483,0.4281156156156156,0.12006071894848179,0.005175609756097561,0.5548009996276494,106
11560111,영등포구,당산동1가,0.004059567159051872,0.43421725109725107,0.11036450938084587,0.005175609756097561,0.5538169373932463,107
11170106,용산구,용산동1가,0.0,0.4225830445830446,0.13117040005038144,0.0,0.553753444633426,108
11440112,마포구,현석동,0.0019357609069048437,0.43135085239085236,0.1192881344814509,0.0,0.5525747477792081,109
11440109,마포구,염리동,0.007046169701133631,0.43396433356433356,0.09568713823187991,0.015526829268292686,0.5522244707656399,110
11170110,용산구,청파동2가,0.001460116798351082,0.43954959574959573,0.1103755421738877,0.0,0.5513852547218345,111
11740108,강동구,성내동,0.03286368945379595,0.30576675906675904,0.10353372631460954,0.10868780487804879,0.5508519797132133,112
11440117,마포구,신정동,0.0005751975266231536,0.4174193116193116,0.1266934371110626,0.005175609756097561,0.5498635560130949,113
11170111,용산구,청파동3가,0.0018140845070422538,0.43954959574959573,0.09799972986194229,0.010351219512195121,0.5497146296307753,114
11200110,성동구,금호동2가,0.007787289591205771,0.4148163686763687,0.12647859973512798,0.0,0.5490822580027024,115
11170108,용산구,서계동,0.0034843696324287185,0.43954959574959573,0.09564274437416401,0.010351219512195121,0.5490279292683835,116
11170121,용산구,용문동,0.0034843696324287185,0.43734710556710554,0.09735986726834903,0.010351219512195121,0.5485425619800783,117
11740103,강동구,상일동,0.010353555479216764,0.3930549226149226,0.1293287379375982,0.015526829268292686,0.5482640453000303,118
11560102,영등포구,영등포동1가,0.0012499484713156992,0.4385906167706167,0.1083835451216322,0.0,0.5482241103635647,119
11560109,영등포구,영등포동8가,0.003639230504981106,0.4385906167706167,0.10591856960481841,0.0,0.5481484168804163,120
11560130,영등포구,양평동6가,0.0026547578151837857,0.41495336567336566,0.13046079444363096,0.0,0.5480689179321804,121
11200106,성동구,사근동,0.002920233596702164,0.39829242319242314,0.14155734126809988,0.005175609756097561,0.5479456078133227,122
11560113,영등포구,당산동3가,0.00545331501202336,0.43421725109725107,0.10307465704985037,0.005175609756097561,0.5479208329152223,123
11200109,성동구,금호동1가,0.010254002061147374,0.39594239778239776,0.12582602316098176,0.015526829268292686,0.5475492522728196,124
11170134,용산구,주성동,0.000829611817244933,0.39912494340494337,0.14696750775315015,0.0,0.5469220629753384,125
11170135,용산구,용산동6가,0.0,0.39912494340494337,0.14548467409977464,0.0,0.544609617504718,126
11440114,마포구,창전동,0.006614771556166266,0.4174193116193116,0.10494388801096077,0.015526829268292686,0.5445048004547313,127
11560106,영등포구,영등포동5가,0.0010840261078667124,0.4385906167706167,0.0944205473221241,0.010351219512195121,0.5444464097128027,128
11440120,마포구,서교동,0.023737959464101684,0.4249541464541464,0.053506458800173774,0.041404878048780486,0.5436034427672023,129
11560127,영등포구,양평동3가,0.00581834421161113,0.41495336567336566,0.12230780993699708,0.0,0.5430795198219739,130
11200104,성동구,도선동,0.002754311233253178,0.44280590898590894,0.09714891763853392,0.0,0.542709137857696,131
11170114,용산구,신창동,0.0014711782892476814,0.4281156156156156,0.11310614531746073,0.0,0.5426929392223241,132
11170123,용산구,신계동,0.0017698385434558573,0.43659889119889117,0.08854679338087851,0.015526829268292686,0.5424423523915183,133
11440115,마포구,상수동,0.004236551013397458,0.4174193116193116,0.10465616852956301,0.015526829268292686,0.5418388604305648,134
11440102,마포구,공덕동,0.013284850566815526,0.43396433356433356,0.07224518494771774,0.020702439024390243,0.5401968081032571,135
11440116,마포구,하중동,0.0008849192717279286,0.4174193116193116,0.12090453060201957,0.0,0.5392087614930591,136
11560107,영등포구,영등포동6가,0.0010508416351769152,0.4385906167706167,0.09432813454612142,0.005175609756097561,0.5391452027080126,137
11560133,영등포구,대림동,0.028416970113363103,0.35179775005775005,0.127368827925106,0.03105365853658537,0.5386372066328046,138
