sido_code,sigungu_code,emd_code,ALL_AADT,PSCR_AADT,BUS_AADT,FGCR_AADT
11,11180,1118051,12257,9178,108,2971
11,11180,1118052,13637,10162,136,3339
11,11180,1118053,14192,10904,73,3215
11,11180,1118054,9468,7271,51,2146
11,11180,1118055,8752,6660,45,2046
11,11180,1118057,22149,16197,293,5659
11,11180,1118058,8696,6831,45,1820
11,11180,1118059,23667,18515,181,4971
11,11180,1118060,3302,2540,14,748
11,11180,1118061,8606,6789,47,1769
